dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.158330,25.759490,20.159831,2.645948,-6.975194,-0.528213,0.544566
0.020000,16.201249,25.785381,20.209955,2.506195,-6.987622,-0.621412,0.541028
0.020000,16.241856,25.809686,20.257280,2.366259,-6.996803,-0.459036,0.537670
0.020000,16.280133,25.832427,20.301802,2.226130,-7.006460,-0.482857,0.534496
0.020000,16.316063,25.853624,20.343519,2.085825,-7.015273,-0.440668,0.531508
0.020000,16.349630,25.873297,20.382426,1.945351,-7.023684,-0.420539,0.528710
0.020000,16.380819,25.891463,20.418520,1.804712,-7.031931,-0.412365,0.526105
0.020000,16.409619,25.908140,20.451800,1.663974,-7.036947,-0.250791,0.523694
0.020000,16.436014,25.923344,20.482261,1.523054,-7.045997,-0.452491,0.521480
0.020000,16.459995,25.937090,20.509902,1.382061,-7.049646,-0.182456,0.519466
0.020000,16.481551,25.949391,20.534721,1.240955,-7.055294,-0.282376,0.517653
0.020000,16.500673,25.960259,20.556716,1.099752,-7.060149,-0.242778,0.516042
0.020000,16.517353,25.969707,20.575886,0.958469,-7.064129,-0.199007,0.514636
0.020000,16.531584,25.977742,20.592228,0.817125,-7.067206,-0.153809,0.513435
0.020000,16.543359,25.984374,20.605742,0.675712,-7.070665,-0.172959,0.512440
0.020000,16.552673,25.989609,20.616427,0.534245,-7.073339,-0.133725,0.511653
0.020000,16.559523,25.993453,20.624282,0.392752,-7.074677,-0.066875,0.511073
0.020000,16.563907,25.995910,20.629307,0.251236,-7.075761,-0.054213,0.510703
0.020000,16.565960,25.997060,20.631660,0.117658,-6.678933,19.841420,0.510529
0.020000,16.566438,25.997328,20.632209,0.027423,-4.511723,108.360495,0.510488
0.020000,16.566438,25.997328,20.632209,0.000000,-1.371159,157.028170,0.510488
